kreise,Distance,closest_camp,unemp,educ,west,female,age,urban_scale,lr,immigrants07,unemployment07,prop_jewish25,unemployment33,population25,nazishare33,intolerance,resentment,far_right,state
-,2.151349867,Neuengamme,0,8,1,0,53,3,2,0.04394269,0.054505448,0.000380901,0.102081349,0.310583254,0.620602589,-0.378253486,-5.628111945,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,20,3,4,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-4.967191904,0,DE9
-,2.132867294,BergenBelsen,1,3,1,1,25,3,4,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-0.929282024,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,53,3,4,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.790751473,-5.014975249,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,49,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-2.848765413,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,62,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-0.474795042,0,DE9
-,2.132867294,BergenBelsen,0,3,1,1,75,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.898074967,2.477704882,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,70,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-6.815093212,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,53,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-6.327133523,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,38,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-7.640991862,0,DE9
-,2.132867294,BergenBelsen,0,6,1,0,40,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-3.282807102,0,DE9
-,2.132867294,BergenBelsen,0,7,1,1,26,3,4,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-1.736495911,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,27,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-4.205442411,0,DE9
-,2.132867294,BergenBelsen,0,7,1,0,27,3,4,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-6.76179498,0,DE9
-,2.132867294,BergenBelsen,0,8,1,1,27,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,2.05565488,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,74,3,2,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,-6.956310129,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,63,3,6,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,2.257877648,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,32,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-2.187635235,0,DE9
-,2.132867294,BergenBelsen,1,5,1,1,38,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,-8.26092755,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,89,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,3.417310727,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,34,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-4.829118292,0,DE9
-,2.132867294,BergenBelsen,1,5,1,1,44,3,7,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,0.13679126,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,47,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-0.929282024,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,52,3,NA,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,0.79508061,0,DE9
-,2.132867294,BergenBelsen,0,5,1,0,27,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-7.130379984,0,DE9
-,2.132867294,BergenBelsen,1,5,1,1,51,3,NA,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,0.396214214,-5.954581094,0,DE9
-,2.132867294,BergenBelsen,0,5,1,1,51,3,5,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-6.956310129,0,DE9
-,2.132867294,BergenBelsen,0,3,1,0,52,3,6,0.042092608,0.099124708,0.000726533,0.035338564,0.3441,0.660492648,-0.378253486,-2.106841445,0,DE9
-,12.11421297,BergenBelsen,0,7,1,1,55,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,1.166825122,0.095603098,0,DE9
-,12.11421297,BergenBelsen,0,5,1,0,33,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,4.598791271,0,DE9
-,12.11421297,BergenBelsen,0,5,1,0,54,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,0.696100013,0,DE9
-,12.11421297,BergenBelsen,0,5,1,0,64,7,2,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,0.026884724,0,DE9
-,12.11421297,BergenBelsen,1,5,1,1,51,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,0.803801148,1.011023455,0,DE9
-,12.11421297,BergenBelsen,0,7,1,1,26,7,2,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,0.507541101,-5.743512123,0,DE9
-,12.11421297,BergenBelsen,0,6,1,0,28,7,6,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,0.348260353,-3.483406454,0,DE9
-,12.11421297,BergenBelsen,0,5,1,1,43,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,-3.95490026,0,DE9
-,12.11421297,BergenBelsen,0,8,1,1,33,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,0.507541101,-1.889318999,0,DE9
-,12.11421297,BergenBelsen,0,5,1,0,39,7,NA,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,-10.50514298,0,DE9
-,12.11421297,BergenBelsen,1,5,1,1,30,7,5,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,0.868574544,2.147978193,0,DE9
-,12.11421297,BergenBelsen,0,7,1,0,35,7,6,0.061266189,0.104917138,0.005762071,0.088962689,0.443702363,0.409944609,-0.378253486,-8.758309087,0,DE9
-,18.78860026,BergenBelsen,1,7,1,0,43,5,2,0.028966844,0.114219218,0.00954913,0.072622312,0.846350966,0.602013772,-0.378253486,-5.324263726,0,DE9
-,18.78860026,BergenBelsen,0,5,1,0,38,5,4,0.028966844,0.114219218,0.00954913,0.072622312,0.846350966,0.602013772,-0.378253486,0.512010668,0,DE9
-,18.78860026,BergenBelsen,1,5,1,0,46,5,2,0.028966844,0.114219218,0.00954913,0.072622312,0.846350966,0.602013772,0.507541101,2.788134121,0,DE9
-,18.78860026,BergenBelsen,0,3,1,1,68,5,7,0.028966844,0.114219218,0.00954913,0.072622312,0.846350966,0.602013772,1.62744669,4.794433018,0,DE9
-,13.71804577,BergenBelsen,0,5,1,1,50,2,5,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,0.348260353,1.388540571,0,DE9
-,13.71804577,BergenBelsen,0,5,1,1,26,2,5,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,1.724077543,0,DE9
-,13.71804577,BergenBelsen,0,8,1,0,56,2,5,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-5.570105852,0,DE9
-,13.71804577,BergenBelsen,0,5,1,0,34,2,7,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-4.680784318,0,DE9
-,13.71804577,BergenBelsen,1,5,1,1,58,2,5,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,0.898074967,6.542966977,0,DE9
-,13.71804577,BergenBelsen,0,3,1,0,47,2,6,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-4.695887819,0,DE9
-,13.71804577,BergenBelsen,0,7,1,1,46,2,7,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-6.231969383,0,DE9
-,13.71804577,BergenBelsen,0,6,1,0,47,2,5,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-4.831265575,0,DE9
-,13.71804577,BergenBelsen,0,6,1,1,33,2,7,0.090283401,0.085970438,0.004861625,0.094784589,0.935460578,0.407108589,-0.378253486,-4.340124995,0,DE9
-,8.494619847,BergenBelsen,0,7,1,1,42,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,0.348260353,-3.097141029,0,DE5
-,8.494619847,BergenBelsen,0,8,1,1,47,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-5.801841736,0,DE5
-,8.494619847,BergenBelsen,0,3,1,1,57,8,2,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-4.558238002,0,DE5
-,8.494619847,BergenBelsen,1,7,1,0,45,8,5,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,1.345624018,0,DE5
-,8.494619847,BergenBelsen,0,5,1,1,47,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,0.348260353,-4.283303788,0,DE5
-,8.494619847,BergenBelsen,1,NA,1,0,29,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-1.218269404,0,DE5
-,8.494619847,BergenBelsen,1,5,1,1,51,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-0.703866127,0,DE5
-,8.494619847,BergenBelsen,0,6,1,1,28,8,2,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,0.287907202,0,DE5
-,8.494619847,BergenBelsen,0,5,1,0,44,8,6,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,0.348260353,-2.801391699,0,DE5
-,8.494619847,BergenBelsen,0,6,1,0,36,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,0.868574544,-8.206957899,0,DE5
-,8.494619847,BergenBelsen,0,5,1,1,43,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-0.710498353,0,DE5
-,8.494619847,BergenBelsen,0,6,1,1,25,8,4,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-12.04595345,0,DE5
-,8.494619847,BergenBelsen,0,5,1,1,46,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,2.596285951,0,DE5
-,8.494619847,BergenBelsen,0,6,1,1,38,8,NA,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,0.348260353,-3.574649471,0,DE5
-,8.494619847,BergenBelsen,0,7,1,0,57,8,5,0.125860049,0.110042879,0.001122076,0.128781017,2.972518037,0.324360597,-0.378253486,-2.744323313,0,DE5
-,10.88774638,Neuengamme,1,5,1,1,39,7,7,0.09964238,0.181958615,0.003551605,0.131716453,0.936559453,0.343511072,-0.378253486,0.908915351,0,DE5
-,10.88774638,Neuengamme,0,5,1,0,37,7,5,0.09964238,0.181958615,0.003551605,0.131716453,0.936559453,0.343511072,-0.378253486,-1.102264501,0,DE5
-,17.1238904,Hinzert,0,5,1,1,41,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,0.507541101,6.62490153,0,DEA
-,17.1238904,Hinzert,0,5,1,1,28,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,6.62490153,0,DEA
-,17.1238904,Hinzert,0,5,1,0,42,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,-1.296946417,0,DEA
-,17.1238904,Hinzert,0,5,1,0,69,8,7,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,6.43305336,0,DEA
-,17.1238904,Hinzert,0,5,1,0,37,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,-2.484525327,0,DEA
-,17.1238904,Hinzert,0,2,1,0,49.73427596,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,0.136798341,0,DEA
-,17.1238904,Hinzert,0,5,1,0,52,8,2,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,0.348260353,4.533827253,0,DEA
-,17.1238904,Hinzert,0,5,1,1,55,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,0.348260353,5.578049046,0,DEA
-,17.1238904,Hinzert,0,5,1,1,53,8,2,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,-0.378253486,6.62490153,0,DEA
-,17.1238904,Hinzert,0,2,1,0,49.73427596,8,NA,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,1.166825122,-9.556101126,0,DEA
-,17.1238904,Hinzert,0,5,1,1,65,8,2,0.182884997,0.09941569,0.004823713,0.104235611,1.096681262,0.409226373,0.348260353,6.542966977,0,DEA
-,19.32033189,Hinzert,1,3,1,1,20,8,NA,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,0.396214214,-3.504667383,0,DEA
-,19.32033189,Hinzert,0,5,1,0,49,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,0.868574544,6.542966977,0,DEA
-,19.32033189,Hinzert,0,2,1,1,28,8,4,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.103882115,-8.813050558,0,DEA
-,19.32033189,Hinzert,0,5,1,1,80,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,2.35032582,6.542966977,0,DEA
-,19.32033189,Hinzert,0,3,1,1,70,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.172202532,6.542966977,0,DEA
-,19.32033189,Hinzert,0,5,1,0,69,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.43509691,5.578049046,0,DEA
-,19.32033189,Hinzert,0,5,1,1,70,8,6,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,0.790751473,5.578049046,0,DEA
-,19.32033189,Hinzert,0,5,1,1,45,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,0.348260353,4.337286139,0,DEA
-,19.32033189,Hinzert,0,5,1,1,68,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,0.790751473,4.914721233,0,DEA
-,19.32033189,Hinzert,0,5,1,0,32,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.103882115,-4.645589548,0,DEA
-,19.32033189,Hinzert,0,6,1,0,25,8,5,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.103882115,-4.578592483,0,DEA
-,19.32033189,Hinzert,0,5,1,1,41,8,NA,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.931706223,6.542966977,0,DEA
-,19.32033189,Hinzert,0,6,1,0,25,8,9,0.109331651,0.128597005,0.007154157,0.131710199,5.794210618,0.305570791,1.172202532,4.031737856,1,DEA
-,18.46474707,Hinzert,0,5,1,1,66,7,7,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,0.348260353,3.431650572,0,DEA
-,18.46474707,Hinzert,0,5,1,0,70,7,7,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,-0.378253486,-3.331800777,0,DEA
-,18.46474707,Hinzert,0,5,1,0,80,7,5,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,0.348260353,6.189145613,0,DEA
-,18.46474707,Hinzert,0,6,1,1,39,7,7,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,1.357763134,-2.767407259,0,DEA
-,18.46474707,Hinzert,0,8,1,0,42,7,7,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,0.348260353,0.218135251,0,DEA
-,18.46474707,Hinzert,0,5,1,0,66,7,5,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,0.790751473,6.542966977,0,DEA
-,18.46474707,Hinzert,0,5,1,1,50,7,7,0.107670052,0.112965636,0.010238935,0.114857888,1.431052059,0.376266972,0.348260353,1.798523873,0,DEA
-,16.69261274,Hinzert,0,5,1,0,60,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-10.67812546,0,DEA
-,16.69261274,Hinzert,1,6,1,1,28,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-0.957246926,0,DEA
-,16.69261274,Hinzert,0,5,1,0,26,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.52826298,0,DEA
-,16.69261274,Hinzert,0,5,1,1,32,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-10.30273928,0,DEA
-,16.69261274,Hinzert,0,5,1,1,55,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-9.87090449,0,DEA
-,16.69261274,Hinzert,0,5,1,1,40,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.70517366,0,DEA
-,16.69261274,Hinzert,1,5,1,1,47,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-7.912499002,0,DEA
-,16.69261274,Hinzert,0,5,1,1,42,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.70517366,0,DEA
-,16.69261274,Hinzert,0,6,1,0,24,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.88208434,0,DEA
-,16.69261274,Hinzert,0,3,1,1,45,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-8.423527594,0,DEA
-,16.69261274,Hinzert,0,5,1,1,41,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-9.696834635,0,DEA
-,16.69261274,Hinzert,0,6,1,1,29,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.70517366,0,DEA
-,16.69261274,Hinzert,0,6,1,1,47,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-10.78519825,0,DEA
-,16.69261274,Hinzert,0,5,1,1,42,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-8.956610731,0,DEA
-,16.69261274,Hinzert,0,5,1,1,35,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.52826298,0,DEA
-,16.69261274,Hinzert,0,5,1,1,49,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.52826298,0,DEA
-,16.69261274,Hinzert,0,5,1,1,46,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-7.926728783,0,DEA
-,16.69261274,Hinzert,1,5,1,1,44,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-9.87090449,0,DEA
-,16.69261274,Hinzert,0,6,1,1,27,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-11.70517366,0,DEA
-,16.69261274,Hinzert,0,5,1,1,44,7,7,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-9.693993808,0,DEA
-,16.69261274,Hinzert,0,5,1,0,36,7,5,0.152421144,0.086639676,0.00261641,0.121387399,0.99755,0.442505995,-0.378253486,-5.802801568,0,DEA
-,16.18541342,Hinzert,0,3,1,1,75,6,7,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.706859478,3.738279152,0,DEA
-,16.18541342,Hinzert,0,5,1,1,69,6,2,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.348260353,-0.058836325,0,DEA
-,16.18541342,Hinzert,0,6,1,1,28,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.348260353,4.741768717,0,DEA
-,16.18541342,Hinzert,0,7,1,1,53,6,4,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.348260353,5.543897839,0,DEA
-,16.18541342,Hinzert,0,5,1,1,63,6,7,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,1.357763134,4.9713437,0,DEA
-,16.18541342,Hinzert,0,6,1,1,34,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,-0.908980927,0,DEA
-,16.18541342,Hinzert,1,5,1,1,30,6,7,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,2.972789465,0,DEA
-,16.18541342,Hinzert,0,5,1,0,57,6,7,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,2.544701947,0,DEA
-,16.18541342,Hinzert,0,5,1,1,72,6,5,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,1.962402239,0,DEA
-,16.18541342,Hinzert,0,5,1,0,55,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,2.254091152,0,DEA
-,16.18541342,Hinzert,0,2,1,1,24,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,-0.378253486,6.62490153,0,DEA
-,16.18541342,Hinzert,0,7,1,0,51,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,1.622001183,6.62490153,0,DEA
-,16.18541342,Hinzert,0,5,1,1,37,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,1.017589164,3.414053187,0,DEA
-,16.18541342,Hinzert,0,7,1,0,30,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,1.357763134,6.542966977,0,DEA
-,16.18541342,Hinzert,1,2,1,0,28,6,5,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,1.308376754,6.62490153,0,DEA
-,16.18541342,Hinzert,1,3,1,1,28,6,5,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.348260353,-0.308136867,0,DEA
-,16.18541342,Hinzert,0,6,1,0,28,6,NA,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.706859478,6.62490153,0,DEA
-,16.18541342,Hinzert,0,6,1,0,28,6,2,0.114119631,0.068758189,0.006505821,0.103049404,1.723642601,0.360129129,0.868574544,6.542966977,0,DEA
-,18.08896481,Hinzert,0,6,1,0,38,5,4,0.064941056,0.069599899,0.004647995,0.107057966,1.606950755,0.31035208,-0.378253486,-1.960526355,0,DEA
-,18.08896481,Hinzert,0,7,1,1,50,5,2,0.064941056,0.069599899,0.004647995,0.107057966,1.606950755,0.31035208,-0.378253486,-6.232793504,0,DEA
-,18.08896481,Hinzert,0,5,1,0,28,5,NA,0.064941056,0.069599899,0.004647995,0.107057966,1.606950755,0.31035208,0.507541101,-2.744323313,0,DEA
-,18.08896481,Hinzert,0,5,1,1,25,5,NA,0.064941056,0.069599899,0.004647995,0.107057966,1.606950755,0.31035208,0.348260353,-4.575744575,0,DEA
-,13.05721939,Hinzert,0,7,1,0,64,7,7,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.803801148,4.378971117,0,DEA
-,13.05721939,Hinzert,0,7,1,1,70,7,NA,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.790751473,2.945226359,0,DEA
-,13.05721939,Hinzert,0,5,1,1,63,7,7,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,1.10909838,4.9713437,0,DEA
-,13.05721939,Hinzert,0,3,1,1,55,7,7,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.348260353,4.9713437,0,DEA
-,13.05721939,Hinzert,0,5,1,1,50,7,7,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,1.357763134,3.292466703,0,DEA
-,13.05721939,Hinzert,0,6,1,1,29,7,7,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.348260353,0.136200698,0,DEA
-,13.05721939,Hinzert,0,7,1,0,68,7,NA,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.348260353,-0.278656478,0,DEA
-,13.05721939,Hinzert,0,5,1,0,40,7,2,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,0.507541101,5.597860409,0,DEA
-,13.05721939,Hinzert,1,5,1,0,28,7,NA,0.13461375,0.093531939,0.007499328,0.120379286,2.089972473,0.260473993,-0.378253486,-1.861339935,0,DEA
